격자_ID,평균_거치율
34,5.208333333333333
39,0.0
40,24.583333333333332
54,96.66666666666666
55,115.83333333333331
64,220.0
68,121.66666666666667
74,32.29166666666667
75,38.888888888888886
82,78.84615384615384
83,201.04166666666669
84,105.0
89,179.16666666666666
91,135.41666666666666
93,125.83333333333334
94,22.5
95,131.66666666666669
114,85.55555555555556
116,93.75
120,48.80952380952381
121,100.0
122,112.28632478632478
123,39.16666666666666
124,40.74652777777778
127,0.0
128,36.2369420702754
142,20.0
148,31.666666666666664
150,26.666666666666664
158,75.0
173,73.33333333333333
195,60.0
202,23.61111111111111
203,24.907407407407405
204,23.4375
205,91.66666666666666
219,12.346028154851684
220,14.0625
221,70.0
223,37.77777777777777
224,30.0
230,10.0
236,163.22916666666669
262,45.83333333333333
273,7.746478873239437
277,20.0
278,15.0
280,50.0
284,121.66666666666667
290,40.0
291,67.5
294,43.75
295,79.16666666666666
296,61.83035714285714
297,12.5
299,9.090909090909092
301,81.01190476190477
303,10.555555555555555
304,41.04938271604939
306,102.38095238095238
318,33.33333333333333
353,80.0
357,0.0
362,43.33333333333333
379,72.63888888888889
380,72.91666666666666
381,160.71428571428572
382,68.75
397,52.49999999999999
399,54.58333333333333
401,276.3690476190476
411,250.0
415,257.5
418,362.5
425,283.75
426,150.0
427,60.0
430,400.0
444,482.5
445,38.333333333333336
455,551.6666666666667
460,71.66666666666666
464,54.54545454545454
472,177.91666666666669
474,265.0
475,7.971014492753623
479,30.0
496,0.0
518,111.66666666666667
523,50.0
525,14.285714285714285
527,42.361111111111114
529,48.611111111111114
530,97.77777777777777
541,16.666666666666668
544,10.0
549,12.5
550,0.37878787878787873
552,1.6666666666666665
553,0.0
559,0.4166666666666667
560,80.0
563,0.0
567,10.0
579,0.0
589,0.0
595,17.307692307692307
600,0.5
604,38.095238095238095
605,10.833333333333332
606,23.33333333333333
610,72.43589743589743
612,65.0
615,10.0
626,26.666666666666668
628,91.66666666666667
632,0.0
633,0.0
636,43.05555555555555
639,18.88888888888889
642,0.0
650,25.18518518518518
652,37.5
653,0.0
655,0.0
659,0.0
664,0.8333333333333334
676,0.0
677,33.33333333333333
681,23.333333333333336
682,2.5
684,10.0
688,7.5
690,80.76923076923077
695,84.16666666666666
696,260.0
702,130.95238095238096
704,0.0
705,20.833333333333332
706,2.0833333333333335
713,13.750000000000002
716,6.311728395061729
723,15.416666666666666
725,167.91666666666666
729,21.25
730,24.166666666666664
732,75.0
737,82.5
738,97.5
739,0.5555555555555555
740,25.555555555555557
744,11.805555555555555
745,100.83333333333333
751,51.19047619047619
753,35.18518518518518
754,2.272727272727273
757,173.33333333333334
759,0.27777777777777773
760,0.0
768,0.0
772,16.11111111111111
774,46.3888888888889
780,239.16666666666663
785,12.5
792,78.88888888888889
794,81.25
799,120.0
810,3.3333333333333335
811,116.66666666666666
812,21.666666666666664
813,19.166666666666664
819,0.0
821,67.66666666666667
823,45.833333333333336
824,0.0
827,71.52777777777777
832,19.166666666666664
835,84.79166666666667
837,43.333333333333336
839,80.0
843,3.3333333333333335
846,32.22222222222222
847,327.5
848,153.88888888888889
854,20.0
855,51.66666666666666
857,31.190476190476193
858,159.16666666666666
864,59.166666666666664
866,442.5
867,62.14285714285714
869,83.33333333333334
870,65.625
871,3.888888888888889
872,100.0
878,1.6666666666666665
881,1.111111111111111
884,0.0
885,16.296296296296294
888,0.0
892,20.0
895,9.444444444444443
898,93.45238095238096
903,75.5081300813008
909,3.3333333333333335
911,173.33333333333334
912,57.14285714285714
929,10.416666666666666
930,4.166666666666667
933,60.55555555555555
935,6.666666666666667
943,142.08333333333331
944,24.583333333333332
945,42.08333333333333
946,170.83333333333334
950,194.04761904761904
960,346.29629629629625
962,305.83333333333337
975,66.66666666666666
979,20.416666666666664
984,19.166666666666664
986,2.5
988,127.91666666666666
989,91.33333333333331
990,460.0
991,565.8333333333333
992,21.180555555555554
993,58.33333333333333
994,165.55555555555557
998,41.66666666666667
999,298.95833333333337
1003,171.35416666666669
1007,10.0
1012,113.33333333333334
1016,64.52298850574712
1019,19.047619047619047
1020,27.380952380952387
1021,57.29166666666667
1025,10.0
1026,223.125
1028,22.430555555555554
1030,40.0
1036,84.44444444444446
1048,174.16666666666666
1050,8.75
1052,16.111111111111114
1053,79.16666666666666
1054,47.49999999999999
1056,155.37037037037038
1059,95.0
1060,19.897959183673468
1062,294.93055555555554
1067,5.208333333333333
1081,90.0
1082,185.83333333333334
1095,40.83333333333333
1096,22.67361111111111
1098,25.0
1103,50.0
1104,96.66666666666669
1110,11.11111111111111
1121,126.92307692307692
1127,259.16666666666663
1128,230.0
1131,256.7708333333333
1134,84.375
1135,10.0
1169,265.55555555555554
1171,22.67361111111111
1173,31.944444444444443
1177,288.8888888888889
1178,602.3809523809524
1180,41.666666666666664
1181,54.72222222222222
1184,22.619047619047617
1193,100.0
1194,388.33333333333337
1196,503.4722222222222
1206,140.0
1233,161.66666666666669
1234,48.611111111111114
1243,24.166666666666664
1245,70.83333333333334
1247,92.45149911816578
1250,0.5555555555555555
1256,547.9166666666666
1260,553.3333333333334
1261,308.33333333333337
1262,115.0
1263,150.0
1265,60.95238095238095
1272,47.22222222222223
1288,152.77777777777777
1290,80.0
1298,93.33333333333334
1299,15.0
1301,28.333333333333336
1306,178.125
1313,76.66666666666667
1316,93.33333333333331
1321,3.833333333333333
1323,163.19444444444446
1325,227.24358974358978
1326,30.0
1327,90.83333333333333
1329,156.25
1330,286.66666666666663
1353,121.60714285714286
1354,60.0
1355,49.99999999999999
1356,66.66666666666666
1372,0.0
1380,44.58333333333333
1383,3.333333333333333
1384,4.166666666666667
1392,64.16666666666666
1393,13.333333333333334
1395,10.0
1399,786.6666666666667
1402,221.33333333333331
1405,102.77777777777779
1408,109.375
1412,1.1904761904761905
1416,16.666666666666664
1433,49.99999999999999
1458,19.166666666666668
1470,86.66666666666667
1480,18.333333333333336
1483,33.33333333333333
1485,125.0
1488,66.3888888888889
1490,72.88461538461539
1492,135.83333333333331
1499,22.916666666666664
1507,99.99999999999999
1527,79.16666666666666
1538,68.88888888888889
1543,60.0
1545,38.333333333333336
1547,170.83333333333331
1548,330.0
1558,17.5
1562,50.0
1564,135.0
1573,82.5
1575,60.71428571428571
1602,0.0
1616,194.27083333333334
1618,170.23809523809524
1627,62.89774557165862
1628,89.16666666666667
1630,6.666666666666667
1631,53.33333333333333
1633,0.0
1647,85.87962962962963
1649,158.33333333333331
1653,193.8888888888889
1659,12.499999999999998
1663,85.41666666666667
1664,55.0
1668,78.33333333333333
1669,202.49999999999994
1690,33.33333333333333
1692,196.875
1693,70.0
1712,18.51851851851852
1713,16.52777777777778
1717,61.78571428571428
1720,86.11111111111111
1724,34.79166666666667
1727,87.5
1730,270.0
1761,158.33333333333331
1766,75.0
1770,104.62962962962962
1790,30.0
1795,8.333333333333334
1801,89.58333333333333
1812,68.33333333333334
1815,43.58974358974359
1816,9.166666666666666
1818,58.888888888888886
1821,77.93900259909032
1830,20.0
1831,63.33333333333333
1832,32.291666666666664
1837,100.0
1840,40.19607843137255
1844,80.0
1845,13.888888888888888
1851,41.66666666666667
1872,113.54166666666666
1883,50.0
1919,47.22222222222223
1921,99.16666666666667
1925,4.861111111111111
1931,40.74074074074075
1954,33.33333333333333
1960,4.907407407407407
1973,34.523809523809526
1979,97.79761904761905
1981,45.11494252873564
1988,120.83333333333331
1993,21.428571428571434
1998,77.5
2002,80.0
2005,20.0
2008,62.77777777777777
2010,55.83333333333333
2013,69.16666666666667
2035,52.083333333333336
2036,45.27777777777777
2042,0.0
2044,174.16666666666666
2046,32.5
2058,162.12121212121212
2060,46.15384615384615
2079,246.66666666666663
2081,100.0
2086,200.0
2088,34.16666666666667
2094,52.85541752933057
2106,190.0
2111,50.0
2114,38.33333333333333
2118,1.5151515151515151
2127,4.166666666666666
2128,61.45833333333334
2134,72.63888888888889
2140,17.5
2141,6.666666666666666
2153,36.25
2157,138.33333333333331
2164,21.666666666666664
2170,39.16666666666667
2171,63.54166666666667
2172,40.0
2173,35.83333333333333
2181,0.0
2192,3.3333333333333335
2193,47.916666666666664
2203,3.3333333333333335
2218,87.5
2240,67.36111111111111
2241,16.25
2252,18.93939393939394
2258,93.33333333333333
2271,150.0
2272,70.0
2273,15.0
2274,28.88888888888889
2278,46.92982456140351
2279,0.0
2280,110.625
2282,98.47222222222223
2283,15.0
2284,9.166666666666666
2286,48.33333333333333
2288,10.0
2292,42.49999999999999
2295,220.03968253968253
2304,5.208333333333334
2312,50.0
2314,2.5
2316,10.0
2319,21.25
2321,127.5
2323,55.833333333333336
2324,31.59722222222222
2325,63.75
2326,102.5
2370,80.56089743589743
2371,90.0
2372,108.33333333333331
2373,44.44444444444444
2374,73.33333333333333
2375,0.0
2376,26.666666666666668
2378,35.83333333333333
2380,92.73550724637681
2381,104.87179487179488
2386,45.45454545454545
2388,102.5
2391,101.0
2393,92.59259259259258
2394,65.0
2396,39.58333333333333
2398,52.22222222222222
2401,0.0
2408,105.20833333333334
2411,48.958333333333336
2412,112.28070175438596
2417,2.976190476190476
2418,75.0
2426,87.5
2447,72.22222222222223
2450,98.13492063492065
2460,85.37037037037037
2461,5.0
2465,102.08333333333334
2468,124.16666666666667
2469,79.58333333333333
2470,53.05555555555556
2481,79.07986111111111
2485,250.0
2491,59.523809523809526
2494,90.0
2512,11.805555555555554
2513,0.0
2516,32.5
2517,90.0
2572,103.33333333333333
2574,111.875
2584,7.5
2596,13.363095238095237
2600,18.333333333333336
2618,3.125
2624,3.8461538461538463
2628,42.30769230769231
2638,52.5
2640,33.22916666666667
2643,91.53846153846155
2647,50.27777777777778
2649,53.74999999999999
2653,84.58333333333334
2654,87.5
2655,154.16666666666669
2659,280.0
2664,114.36507936507937
2671,70.83333333333333
2681,110.0
2686,21.666666666666664
2711,30.0
2712,11.458333333333334
2716,0.0
2755,0.0
2756,4.166666666666667
2758,16.78240740740741
2762,69.33333333333334
2777,21.25
2783,18.333333333333336
2784,18.75
2789,72.5
2792,0.0
2796,65.83333333333334
2816,27.418414918414918
2817,15.0
2820,64.58333333333333
2821,70.0
2824,75.0
2834,119.02777777777777
2835,106.66666666666667
2836,0.0
2844,57.5
2845,20.0
2847,0.0
2852,0.0
2854,7.5
2867,250.0
2873,89.12037037037037
2874,120.37037037037038
2875,61.11111111111111
2876,4.166666666666667
2927,135.0
2948,16.319444444444443
2949,15.944989106753814
2956,71.42857142857143
2978,43.33333333333333
2988,59.52380952380952
3001,5.208333333333332
3002,24.62962962962963
3004,60.0
3011,0.0
3015,7.083333333333333
3025,21.666666666666664
3038,112.96296296296296
3044,149.16666666666669
3049,8.75
3054,165.625
3055,55.55555555555555
3057,84.62301587301587
3058,175.83333333333331
3064,126.73611111111111
3067,120.0
3070,73.98809523809524
3085,90.0
3106,70.0
3136,52.604166666666664
3137,138.88888888888889
3139,20.0
3147,126.66666666666666
3149,97.5
3159,83.51190476190476
3161,100.55555555555557
3169,105.83333333333331
3170,34.32539682539682
3183,26.666666666666668
3186,0.0
3197,97.29166666666667
3198,27.083333333333336
3213,50.0
3215,73.48484848484848
3227,2.5
3229,0.0
3234,14.873188405797102
3247,15.277777777777777
3250,8.333333333333334
3259,65.0
3260,35.41666666666667
3326,26.666666666666668
3327,55.55555555555556
3332,210.0
3345,9.523809523809524
3346,28.88888888888889
3348,0.0
3354,158.75
3360,110.83333333333333
3361,3.333333333333333
3376,196.04166666666666
3385,22.5
3386,45.83333333333333
3391,71.11111111111111
3394,0.0
3400,10.0
3407,5.555555555555555
3408,68.95833333333333
3409,75.0
3412,8.333333333333332
3414,5.714285714285714
3427,191.66666666666663
3428,10.0
3430,31.140350877192983
3432,60.0
3436,1.3157894736842106
3439,63.33333333333333
3440,30.76388888888889
3441,0.0
3442,0.0
3443,50.0
3444,91.66666666666667
3449,0.0
3450,20.0
3466,10.0
3472,140.0
3484,53.30128205128205
3498,80.41666666666667
3507,12.179487179487179
3509,11.538461538461538
3512,33.33333333333333
3514,25.0
3515,0.0
3516,0.0
3519,160.0
3520,103.47222222222221
3522,83.18910256410257
3525,27.5
3530,55.55555555555556
3536,60.0
3537,27.31060606060606
3553,44.27083333333333
3564,47.3731884057971
3567,34.375
3569,178.125
3570,92.3611111111111
3572,19.983974358974358
3592,11.666666666666666
3593,8.854166666666666
3597,15.833333333333334
3605,77.81954887218045
3606,103.33333333333331
3612,31.111111111111107
3614,144.16666666666669
3621,77.73809523809524
3622,30.0
3625,0.0
3631,49.58333333333334
3639,175.0
3640,110.0
3644,141.66666666666669
3651,2.7777777777777777
3668,27.083333333333336
3669,11.666666666666668
3674,9.523809523809524
3675,0.0
3677,10.0
3681,0.4166666666666667
3683,10.0
3684,47.61904761904762
3700,70.0
3701,81.38888888888889
3702,81.875
3703,7.5
3708,15.833333333333332
3710,9.166666666666668
3715,119.16666666666666
3720,5.0
3723,19.39102564102564
3725,138.66666666666666
3726,95.83333333333333
3740,0.0
3744,9.166666666666668
3747,93.33333333333333
3748,122.5
3752,23.684210526315788
3753,14.340277777777777
3754,48.75
3755,165.83333333333331
3756,49.166666666666664
3758,80.44117647058823
3769,175.0
3778,110.83333333333333
3782,30.0
3795,31.32716049382716
3802,0.0
3809,73.87037037037038
3812,13.333333333333332
3815,64.58333333333334
3825,24.166666666666668
3826,31.891025641025642
3827,15.0
3829,125.55555555555556
3836,8.194444444444443
3837,20.0
3844,20.833333333333336
3847,20.0
3848,90.0
3855,70.0
3857,90.0
3858,10.0
3859,113.33333333333334
3860,0.0
3862,50.0
3868,56.41025641025641
3870,74.16666666666666
3873,66.66666666666667
3874,198.61111111111111
3877,167.94871794871796
3879,16.666666666666668
3883,81.66666666666666
3884,43.33333333333333
3886,0.0
3893,50.55555555555556
3894,46.666666666666664
3896,45.83333333333333
3897,67.5
3898,51.504824151882964
3905,8.75
3916,268.33333333333337
3923,184.44444444444446
3925,198.33333333333334
3943,9.166666666666664
3944,5.833333333333333
3950,47.61904761904762
3951,217.5
3953,143.75
3955,0.0
3957,100.0
3958,235.7142857142857
3971,27.777777777777775
3977,83.33333333333333
3978,144.16666666666669
3982,27.916666666666664
3983,66.875
3989,13.333333333333334
3990,78.75
3991,11.904761904761903
3993,65.0
3995,81.52777777777777
3998,130.0
3999,41.66666666666667
4000,166.66666666666666
4003,22.58771929824561
4004,35.95238095238095
4006,1.3888888888888888
4009,42.91666666666667
4013,148.33333333333331
4015,59.72222222222222
4016,216.66666666666669
4017,54.58333333333333
4018,26.666666666666668
4020,47.5
4023,211.3095238095238
4034,181.66666666666666
4035,72.22222222222223
4037,156.66666666666666
4040,0.0
4043,54.166666666666664
4047,19.999999999999996
4048,77.77777777777777
4050,46.875
4051,120.41666666666666
4054,96.66666666666669
4057,103.33333333333334
4059,61.507936507936506
4061,3.6111111111111107
4066,108.33333333333333
4070,93.33333333333333
4071,113.88888888888889
4076,65.35087719298245
4078,50.416666666666664
4083,2.9166666666666665
4084,36.53846153846154
4092,26.85515873015873
4093,13.055555555555557
4098,0.0
4110,381.25
4125,90.0
4162,50.44070512820513
4165,100.0
4176,3.8888888888888884
4179,13.333333333333334
4181,62.49999999999999
4184,65.41666666666666
4187,35.83333333333333
4188,2.708333333333333
4191,69.16666666666666
4192,219.80158730158732
4193,16.666666666666664
4195,45.833333333333336
4197,98.95833333333333
4199,155.0
4204,105.0
4205,131.64874551971323
4206,8.333333333333332
4207,83.33333333333334
4208,30.0
4216,126.66666666666666
4219,55.26315789473684
4225,107.91666666666666
4230,27.708333333333336
4239,48.0
4246,14.583333333333332
4247,98.80952380952382
4248,66.1111111111111
4250,26.458333333333336
4253,31.666666666666664
4255,64.47916666666667
4257,84.72222222222223
4258,46.66666666666667
4261,10.0
4263,108.24074074074073
4285,44.375
4299,96.875
4335,35.83333333333333
4341,132.5
4349,71.66666666666666
4353,77.77777777777779
4356,71.66666666666666
4357,0.0
4358,29.166666666666668
4370,90.0
4380,92.3611111111111
4383,183.33333333333331
4388,195.0
4389,171.66666666666666
4392,238.33333333333337
4393,477.5
4394,108.33333333333334
4395,18.333333333333332
4396,113.33333333333333
4399,45.45454545454545
4401,149.30555555555554
4408,104.16666666666667
4411,185.7142857142857
4417,110.0
4418,7.5
4419,62.96296296296296
4421,0.0
4422,69.72222222222223
4426,15.833333333333332
4429,126.66666666666667
4435,91.66666666666666
4438,104.72222222222223
4451,74.16666666666667
4453,206.25
4456,144.23076923076923
4458,73.33333333333334
4459,86.66666666666666
4460,5.263157894736842
4463,60.0
4466,15.0
4472,71.2962962962963
4473,102.6388888888889
4474,94.44444444444446
4475,24.166666666666664
4477,140.0
4496,27.083333333333332
4500,65.0
4516,82.29166666666667
4517,47.083333333333336
4518,77.91666666666667
4530,3.3333333333333335
4536,32.8125
4537,7.5
4547,183.3333333333333
4549,242.85714285714283
4551,34.0
4552,110.0
4558,0.0
4574,114.28571428571428
4575,80.0
4578,180.0
4588,71.66666666666667
4590,161.66666666666666
4592,57.39583333333333
4594,60.51587301587303
4603,18.61111111111111
4604,33.33333333333333
4605,105.95238095238095
4606,66.04166666666667
4609,32.5
4614,60.833333333333336
4615,89.16666666666667
4618,34.29802955665025
4619,69.79166666666666
4620,17.916666666666668
4624,156.25
4626,17.08333333333333
4636,37.5
4637,195.83333333333331
4639,309.16666666666663
4640,40.0
4641,20.0
4642,75.92592592592592
4647,97.5
4648,189.16666666666663
4653,214.16666666666663
4656,26.38888888888889
4657,121.35416666666666
4660,28.639069264069263
4661,16.666666666666664
4667,33.33333333333333
4672,102.5
4673,236.1111111111111
4675,108.8888888888889
4683,124.30555555555554
4689,130.83333333333334
4695,227.5
4696,29.166666666666668
4698,26.19047619047619
4699,273.33333333333337
4702,60.625
4705,135.32894736842104
4706,60.0
4707,45.83333333333333
4708,123.33333333333334
4709,82.63888888888889
4711,55.833333333333336
4712,141.11111111111111
4717,152.5
4719,131.25
4729,115.0
4735,68.75
4739,116.07142857142857
4743,242.5
4752,58.33333333333333
4754,43.33333333333333
4758,105.95238095238095
4759,55.0
4760,64.1098484848485
4761,58.01282051282051
4765,473.33333333333326
4769,66.66666666666667
4774,280.0
4777,28.333333333333332
4778,41.666666666666664
4780,112.22222222222224
4783,45.40598290598291
4784,35.0
4787,17.083333333333336
4789,19.37984496124032
4790,160.0
4793,90.34722222222223
4803,113.75
4804,113.66666666666666
4820,66.77083333333333
4821,38.88888888888889
4822,0.0
4823,121.66666666666666
4825,45.833333333333336
4832,125.0
4833,173.61111111111111
4835,46.875
4836,165.0
4841,102.91666666666666
4842,44.166666666666664
4846,73.71794871794872
4847,49.16666666666667
4848,43.16123188405797
4849,20.0
4853,120.0
4854,75.0
4855,120.0
4857,130.0
4858,80.55555555555556
4869,122.22222222222223
4879,259.44444444444446
4880,63.75
4881,85.0
4884,61.94444444444444
4885,72.5
4886,80.83333333333334
4887,26.666666666666668
4888,60.0
4892,0.6944444444444444
4893,13.24074074074074
4896,76.45833333333333
4897,137.5
4898,120.83333333333333
4900,110.83333333333334
4901,210.01602564102564
4905,29.166666666666664
4907,150.0
4909,11.666666666666668
4912,62.5
4913,30.0
4914,25.625
4920,269.16666666666663
4921,77.5
4922,113.0
4923,6.896551724137931
4927,79.375
4932,150.0
4945,102.77777777777779
4949,39.285714285714285
4951,14.166666666666666
4955,85.06944444444444
4959,24.166666666666664
4960,100.0
4962,77.16374269005848
4965,171.33333333333334
4969,18.33333333333333
4972,144.72222222222223
4978,178.33333333333331
4982,26.666666666666668
4987,76.66666666666667
4988,64.16666666666666
4989,168.33333333333334
4990,20.23809523809524
4992,20.555555555555557
4995,176.66666666666666
4997,192.2222222222222
4998,45.0
5008,37.5
5011,171.66666666666669
5013,25.0
5016,149.99999999999997
5020,76.66666666666666
5022,97.5
5027,13.333333333333332
5031,151.66666666666669
5037,200.0
5044,40.0
5055,53.333333333333336
5056,55.833333333333336
5061,90.47619047619048
5067,0.0
5072,89.88095238095238
5074,259.1666666666667
5080,56.666666666666664
5082,49.074074074074076
5084,68.33333333333333
5086,177.5
5104,104.16666666666667
5106,11.666666666666664
5109,353.587962962963
5110,326.6666666666667
5111,3.3333333333333335
5113,10.416666666666666
5116,49.166666666666664
5117,25.0
5120,121.66666666666667
5121,45.833333333333336
5126,331.66666666666663
5127,166.66666666666669
5132,60.0
5133,36.111111111111114
5136,170.0
5137,18.333333333333336
5141,70.0
5144,82.5
5146,124.99999999999999
